name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
mietfrei,Ski Aggu,1,in,aus,"Bubu, du lebst mietfrei in mei'm Kopf | Bubu, du lebst mietfrei in mei'm Kopf | Du warst in mei'm Leben, doch dann hast du Polnischen gemacht (Çüş, tah, ah) | Schau' auf unsern Chat in mei'm Handy drin | Ich treff' dich nur in meinem Traum | Bubu, du lebst mietfrei in mei'm Kopf | Krieg' Rauch in meine Augen und die tränen dann (Och nö) | Du lebst mietfrei in mei'm Kopf, ah (Abow) | Du lebst mietfrei in mei'm Kopf | Bubu, du lebst mietfrei in mei'm Kopf | Bubu, du lebst mietfrei in mei'm Kopf",0fq2RzyyUoqELsONRF8ZzP
Liebe Grüsse,RAF Camora,1,in,"über, unter","Sie sagt in mein Ohr, sie will (Ah, ah) | Sie sagt in mein Ohr, sie will (Ah, ah) | Sie sagt in mein Ohr, sie will (Ah, ah) | (Don't hurt me, no more) Sie sagt in mein Ohr, sie will (Ah, ah)",4mVnqNiw2Kf5AHj9j0KD6u
Hubba Bubba,Ski Aggu,2,"in, aus",hinten,"Von Home in den Späti und ich suche mir was aus (Ja, ich) | Von Home in den Späti und ich suche mir was aus | Von Home in den Späti und ich suche mir was aus | Mein Kleidungsstil war schon ma' in den Nineties groß | Von Home in den Späti und ich suche mir was aus | Von Home in den Späti und ich suche mir was aus | Von Home in den Späti und ich suche mir was aus (Ja, ich) | Von Home in den Späti und ich suche mir was aus | Von Home in den Späti und ich suche mir was aus | Von Home in den Späti und ich suche mir was aus | Von Home in den Späti und ich suche mir was aus",1LhYl7a5VxCqpD1NgOhUJa
Einmal um die Welt,CRO,1,in,über,"Frühstück in Paris und danach joggen auf Hawaii | Und um das Ganze noch zu toppen, geh'n wir shoppen in L.A. (Wouh) | Mit meinem Babe in der Hand und 'nem Safe an der Wand | Sie will in Geld baden, und sie will Pelz tragen",7qiUjLVo6zLj8WmxPMqoXD
LiEBE AUF DER RÜCKBANK,FiNCH,1,in,,"Das hält vom ersten Schluck bis in die Ewigkeit | Das hält vom ersten Schluck bis in die Ewigkeit | Schau' in den Spiegel, diese Linie, Mann, wie schön du bist | Das hält vom ersten Schluck bis in die Ewigkeit | Das hält vom ersten Schluck bis in die Ewigkeit | Das hält vom ersten Schluck bis in die Ewigkeit",2FiJGvN3fiXMwms9IftNV0
Party Sahne,Ski Aggu,1,in,,"Ich hab' keine Flagge in der Hand, doch hab' 'ne Fahne | Doch dis kommt nicht in Frage, Disco, Disco, Party Sahne | Ich hab' keine Flagge in der Hand, doch hab' 'ne Fahne | Klitzekleine hellbraune Kristalle in der Mate | Bullen kommen in den Park und schicken uns vom Rasen | Doch dis kommt nicht in Frage, Disco, Disco, Party, Sahne | Doch dis kommt nicht in Frage, Disco, Disco, Party, Sahne",2hFOXN8Eq2gXIGGMIdHdWJ
Astronaut,Sido,1,oben,"unten, in, aus, unter","Es gibt kein Vor und kein Zurück mehr, nur noch unten und oben | Ich seh' die Welt von oben | Ich hab' Zeit und Raum verloren hier oben | Hier oben ist alles so friedlich, doch da unten geht's ab | Von hier oben macht es alles plötzlich gar nichts mehr aus | Es gibt kein Vor und kein Zurück mehr, nur noch unten und oben | Ich seh' die Welt von oben | Ich hab' Zeit und Raum verloren hier oben | Ich seh' die Welt von oben (Ah) | Ich hab' Zeit und Raum verloren hier oben",0pQr5WsobmdZHnuObT0sc2
Die Nacht von Freitag auf Montag,SDP,1,in,"hinten, aus","Wo war ich in der Nacht | Sag mir, wo war ich in der Nacht | Und ich schaue in den Spiegel, was ist eigentlich passiert? | Wo war ich in der Nacht | Sag mir, wo war ich in der Nacht | Wo war ich in der Nacht | Sag mir, wo war ich in der Nacht | Scheiße, Mann, ich krieg' nie mehr 'n Job in dieser Stadt | Wo war ich in der Nacht | Sag mir, wo war ich in der Nacht",27iLwU19SCH7tDeU64AieP
Vielleicht Vielleicht,MilleniumKid,1,in,,Bevor meine Welt in dir zerbricht | Bevor meine Welt in dir zerbricht | Und es stirbt ein Stück in mir | Bevor meine Welt in dir zerbricht,559mLg44MrcA7JzYGbpXfL
Ich fühl mich Disco,Christian Steiffen,1,in,aus,Da ist ein Gefühl so tief in mir | Sexy in the night | Sexy in the night | Und die Ladies in the House | Ich fass mir in den Schritt | Sexy in the night | Sexy in the night | Sexy in the night | Sexy in the night | Sexy in the night | Sexy in the night | Sexy in the night | Sexy in the night,2zUKhXh78KzEnC7NzigNjn
Zelten auf Kies,Tream,1,in,,"Keine Probleme in mei'm Kopf, nur das Meer im Ohr | Marlboro in Gold, seh'n die Sonne aufgeh'n | Wir hab'n in der Schule gepennt und wurden ausgefragt | Das allererste Mal, dass sie in meinem Arm liegt | Marlboro in Gold, seh'n die Sonne aufgeh'n | Marlboro in Gold, seh'n die Sonne aufgeh'n",3879mntZAUN5J9ejHjjvpr
Unendlichkeit,MilleniumKid,1,in,,"Leg dich in mein'n Arm, es ist so leicht | Ja, leg dich in mein'n Arm, es ist so leicht | Ja, leg dich in mein'n Arm, es ist so leicht | Ja, leg dich in mein'n Arm, es ist so leicht | Ja, leg dich in mein'n Arm, es ist so leicht | Ja, leg dich in mein'n Arm, es ist so leicht | Ja, leg dich in mein'n Arm, es ist so leicht",5oUaUa8t6ld88QUCyYFb2H
Für immer Frühling,SOFFIE,1,in,,"Von einem Land, in dem für immer Frühling ist | In das Land, in dem für immer Frühling ist | In dеm Land, in dem die Winter nicht so trübе sind | In dem Land, in dem die Sommer kühler sind | Von dem Land, in dem für immer Frühling ist | Von dem Land, in dem ich noch was fühl' | Von dem Land, in dem die Sommer grüner sind",3pn5z4CvMz95uEysWBUYCc
LEBENSLANG  HBz Remix,Tream,1,in,aus,"Bin in mei'm Dorf und ich bleib' | Skandal in der Reeperbahn, dafür gibt еs Lebenslang | Bin in mei'm Dorf und ich bleib' | Skandal in der Reeperbahn, dafür gibt es Lebenslang | I'm in for it so wie Tory Lanez | Bin in mei'm Dorf und ich bleib' | Skandal in der Reeperbahn | Bin in mei'm Dorf und ich bleib' | Skandal in der Reeperbahn, dafür gibt es Lebenslang | Skandal in der Reeperbahn, dafür gibt es Lebenslang",3VezyVVENyPQ5u2DIJsITb
KAPPIES IM SLIP,Ski Aggu,2,"in, aus",,"Ich komm' in den Club und werd' gefragt, ob ich was beihab' | I-i-ich versteck' die Kappies in mei'm Slip, ah | Er hat nichts in der Hand, wie wenn er wichst (Hahahaha) | I-i-ich versteck' die Kappies in mei'm Slip, ah | Er hat nichts in der Hand, wie wenn er wichst (Hahahaha) | Ich tanz' mich in Ekstase, ein Kek läuft auf mich zu (Och, nö) | I-i-ich versteck' die Kappies in mei'm Slip, ah | Er hat nichts in der Hand, wie wenn er wichst (Hahahaha) | Ich versteck' die Kappies in mei'm Slip, ah | Er hat nichts in der Hand, wie wenn er wichst (Hahahaha) | Ich seh' geil aus, Mäuse sind am geiern | Ich bin ein Berliner, Dicka, ich komm' nicht aus Bayern (Eh-eh) | Und trink' aufgefülltes Wasser aus 'ner Bierflasche (Aggu) | Ich nutz', nutz', nutz', nutz', nutze sie nur aus",3wn67weLm1Dl0ZYJg217SE
Danke Amor,Yung Yury,1,in,,"Die Gedanken kreisen durchgeh'nd in mei’m Kopf, ja, ja | Die Gedanken kreisen durchgeh'nd in mei'm Kopf, ja ja | Die Gedanken kreisen durchgeh'nd in mei'm Kopf, ja, ja | Die Gedanken kreisen durchgeh'nd in mei'm Kopf, ja ja",3Nd7wf1LtYPpKpO3PGENqo
Sehnsucht,Miksu  Macloud,1,in,,"Wir sind so in love, dass es wehtut | Wir sind so in love, dass es wehtut | Wir sind so in love, dass es wehtut, ah | Wir sind so in love, dass es wehtut | Wir sind so in love, dass es wehtut | So in love, dass es schmerzt, ja | Und treib' dich direkt in den Wahnsinn | Wir sind so in love, dass es wehtut | Wir sind so in love, dass es wehtut",7xaqxUl08zOg0YNUHokQpq
Treppenhaus,LEA,2,"oben, aus",unten,Ich halt' es nicht bis oben aus | Halt' es nicht bis oben aus | Ich halt' es nicht bis oben aus | Halt' es nicht bis oben aus | Ich halt' es nicht bis oben aus | Halt' es nicht bis oben aus | Ich halt' es nicht bis oben aus | Halt' es nicht bis oben aus | Hast mich aus deinem Leben geschossen | Ich halt' es nicht bis oben aus | Halt' es nicht bis oben aus | Hast mich aus deinem Leben geschossen | Ich halt' es nicht bis oben aus | Halt' es nicht bis oben aus | Hast mich aus deinem Leben geschossen | Ich halt' es nicht bis oben aus | Halt' es nicht bis oben aus | Ich halt' es nicht bis oben aus | Halt' es nicht bis oben aus,0psIeufUtT83Ot2dkLjQ0v
Hin und her,Yung Yury,2,"in, aus",,"Deshalb leb' ich jeden Tag, hab' nur dich in mei'm Kopf | Deshalb leb' ich jeden Tag, hab' nur dich in mei'm Kopf | Ja, ich bin nur einma' hier in dieser großen, weiten Welt | Ja, ich zieh' in den Krieg für dich, und wärst du ein Deck | Deshalb leb' ich jeden Tag, hab' nur dich in mei'm Kopf | Deshalb leb' ich jeden Tag, hab' nur dich in mei'm Kopf | Hab' nur dich in mei'm Kopf, Baby | Und kommt es hart auf hart, zieh' ich für dich sofort in den Krieg | Ja, ich zieh' in den Krieg für dich, und wärst du ein Deck | Deshalb leb' ich jeden Tag, hab' nur dich in mei'm Kopf, Baby | Deshalb leb' ich jeden Tag, hab' nur dich in mei'm Kopf | Nur dich in mei'm Kopf, ja | Jeden Tag, hab nur dich in mei'm Kopf, ja | Mama hat gesagt: „Mach was aus dieser Chance“ | Mama hat gesagt: „Mach was aus dieser Chance“ | Mama hat gesagt: „Mach was aus dieser Chance“ | Mama hat gesagt: „Mach was aus dieser Chance“ | Mama hat gesagt: „Mach was aus dieser Chance“ | Mama hat gesagt: „Mach was aus dieser Chance“",7MCS8omROXkciIVOzS9YcQ
Durstlöscher,01099,2,"in, über",aus,"Verlier' ich mich in mei'm Traum | Weil ich bin in mei'm Kopf ganz woanders | Guck' in die Welt wie ein Panda | Die Hügel klein, doch für mich wie in den Alpen | In ihr'm beigen Crop-Top und der Hose über den Schuh'n | In ihr'm beigen Crop-Top und der Hose über den Schuh'n | In ihr'm beigen Crop-Top und der Hose über den Schuh'n | In ihr'm beigen Crop-Top und der Hose über den Schuh'n | In ihr'm beigen Crop-Top und der Hose über den Schuh'n",2QAsTQ1tydZ6mhYH2FyzfG
DER LETZTE SONG ALLES WIRD GUT feat Fred Rabe,KUMMER,1,in,,"Kein'n Trost spenden in trostlosen Momenten | Jemand, der voll Hoffnung in die Zukunft blickt | Dein Leben liegt in Scherben und das Haus steht in Flamm'n | Holt dich Krebs straight back in die Realität | Geile Them'n für Songs in diesen Zeiten | Auch der letzte Track zieht einen noch runter in den Schmutz | Jemand, der voll Hoffnung in die Zukunft blickt | Dein Leben liegt in Scherben und das Haus steht in Flamm'n | Dein Leben liegt in Scherben und das Haus steht in Flamm'n",2FQRZLR31e3423Nmrgv0Pv
Chemie Chemie Ya,Kraftklub,1,in,"oben, aus","Ich hab' gehört, so machen das die Leute in Berlin | Die Platte voller Blei, egal, ab in die Bong | Ich knall mir alles rein, was mir in die Finger kommt | Die ganze Stadt trägt Sonnenbrille in der Nacht",3eb1Qq8uqSDoRKib8z7vf3
Dieser Sommer,Tream,1,in,unter,"I'm in love with my little life | Und in paar Jahr'n hat man die Ansicht | Heut vermissen wir die Zeit, in der alles begann | Denn in mei'm Herz ist für dich immer ein Platz",0Cnf2mlQavyPknr3OxzTAn
Mucho Gusto,viko63,1,in,aus,"Doch sie denkt, er war teuer, Bro, ich hab' sie in der Tasche | Der Schweiß fließt in Massen wie der Wein am Ausschank | Bro, sie hüpft auf und ab wie ein Flummi in der Stadt | Sie flüstert in mein Ohr, ob ich ein Gummi bei hab'",0zzJnnLm3NqyozbcP7qEUT
Aperol im Glas,LEA,1,in,nah,"Aperol im Glas, ich komm' in volle Fahrt | Und nicht mehr so zaghaft leb' ich in den Tag | Aperol im Glas, ich komm' in volle Fahrt | Und nicht mehr so zaghaft leb' ich in den Tag (Ey, ja) | Die Sonne warm in mei'm Gesicht | Aperol im Glas, ich komm' in volle Fahrt | Und nicht mehr so zaghaft leb' ich in den Tag",7CBXOpFYUCfRjtQ1wMLMYR
Das geht ab  Wir feiern die ganze Nacht,Die Atzen,1,in,"aus, über","Hebt die Hände in die Luft und macht die ganze Nacht Krach | Wenn die Bässe richtig pumpen, bis in jeden Hinterhof | Es wird gefeiert wie noch nie, schmeißt die Hände in die Luft, hey | Wir hab'n den Mob mitgebracht, wir toben mit in der Menge (Yeah)",0TvcLuXOCVXQZwspgXPOZb
Halligalli,01099,1,in,"hoch, über, unter","Ich bin 'ne Ratte, ich bleib' für immer in der Stadt drin | Nenn mich Britney Spears, denn ich lebe in 'nem Zirkus | Hab' kein Eis an meiner Kette, doch hab' Eis in meinem Cup | Wieder Gift in meinem Cup, weil ich nicht nein sag' (Ja) | Shots in meinem Kopf knall'n mich um wie ein Sniper | Und ich blitzel' in die Sonne, weil mein Kopf ist verträumt (Yeah) | Die Flamme vom Feuerzeug leuchtet hell in der Nacht (Ja) | Rauch in den Lung'n und Dopamin in meinem Kopf (In meinem Kopf)",167qodTKwnZUeRc1f6Nlke
VHS,01099,1,in,über,"Sterni kickt in mei'm Kopf, Rauch ist in mein'n Lung'n | Sterni kickt in mei'm Kopf, Rauch ist in mein'n Lung'n | Alles, alles wie in VHS | Ey, alles wie in VHS | Ey, alles, alles wie in VHS (VHS) | Ey, alles wie in VHS (VHS) | Sterni kickt in mei'm Kopf, Rauch ist in mein'n Lung'n | Alles, alles wie in VHS | Ey, alles wie in VHS | Ey, alles, alles wie in VHS (VHS) | Ey, alles wie in VHS (VHS)",2PE71wHgZG5Z6CLOxPDPe7
Flasche kreist,01099,1,aus,"vorne, in","Trink' aus der Flasche und sie wandert im Kreis | Trink' aus der Flasche und sie wandert im Kreis | Stolper' klatsche aus der Wohnung, ich bin Aggu | Trink' aus der Flasche und sie wandert im Kreis | Atme ein, atme aus, unsre Stadt ist wunderschön | Atme ein, atme aus, will noch nicht nach Hause geh'n (Ja) | Trink' aus der Flasche und sie wandert im Kreis",0N6OgNSefDTYZWqlzjVHrY
Wildberry Lillet,Nina Chuba,1,in,oben,"Will, wenn ich aufwach', in dein Gesicht seh'n | Private Jet in der Garage und Flamingos in mei'm Garten | Will, dass alle meine Freunde bei mir wohn'n in der Straße | Irgendwo in der Südsee, da, wo uns keiner findet | Private Spa auf vier Etagen, in Champagner-Becken baden | Will, dass alle meine Freunde bei mir wohn'n in der Straße",6yeZM8gyykjaf8w0GqRfK4
Dior 2001,RIN,1,in,,"Ich bin in mei'm Zimmer high, sie killt den Vibe (Ohh) | Ich bin in mei'm Zimmer high, sie killt den Vibe (Wouh, wouh) | Es ist Party in der ganzen Stadt (Stadt) | Lichter in der Stadt (Pop, lock and drop it), ja | Ich bin in mei'm Zimmer high, sie killt den Vibe (Wouh, wouh) | Lass bau'n (Lass bau'n), in mei'm Haus (Mei'm Haus) | Lichter in der Stadt (Pop, lock and drop it), ja | Ich bin in mei'm Zimmer high, sie killt den Vibe (Wouh, wouh)",6WusSsncC0Oo9sFHKwQii6
Verliebt,tlow,1,in,aus,"Sie ist in love mit einem Fiend | Designer die Kleidung, Thilo in Zeitung | Und dеswegen spiel' ich bald nur noch in Hall'n Shows | Ich will in noch in eine Uhr investier'n | ​tlowraps ist Platz eins in den Charts",2KWHdSfXAm0BGDdycGmZkJ
Meine Gang Bang Bang,CRO,1,in,aus,"Wirf die Hände in die Luft, tch-tch, bang, tch-tch, bang | Wirf die Hände in die Luft, tch-tch, bang, tch-tch, bang | Denn wir steh'n in deinem Club und machen boom, boom, boom, boom | Wirf die Hände in die Luft, tch-tch, bang, tch-tch, bang | Wirf die Hände in die Luft, tch-tch, bang, tch-tch, bang | Wirf die Hände in die Luft, tch-tch, bang, tch-tch, bang | Wirf die Hände in die Luft, tch-tch, bang, tch-tch, bang",4Q2Qr0N7zK8y6TaevsIrMU
Sie Liebt Techno,Romero,1,in,"links, rechts","Sagt dir deine Chick, sie hat sich in Romero verliebt | Jack ist, was ich in mei'm Cup drin hab' | Wir machen Rave in dei'm Schlafzimmer | Air Force 1 in mei'm Schuhschrank | Platz' in die Function, crash' meine Whip | Bitte geh in Zukunft bei dir selbst blow'n",3EngNejou3x0co3Ed68X7U
Bass,Dennis Dies Das,1,aus,"nah, in",Krieg' den Bass nicht mehr raus aus mei'm Kopf | Krieg' den Bass nicht mehr raus aus mei'm Kopf | Krieg' den Bass nicht mehr raus aus mei'm Kopf | Krieg' den Bass nicht mehr raus aus mei'm Kopf | Krieg' den Bass nicht mehr raus aus mei'm Kopf,5BiypsiapBLRQELkSFBby2
ATZENMODUS,BHZ,1,in,"oben, aus","Chille am Pool, Aperol Spritz in dеr Hand, ja, ich fühle mich gut (Okay) | Multi-Kulti auf'm Karneval mit Koks in Tasche (Multi-Kulti) | Am besten mit Pep in der Soße, ja, dat fänd ick spitze | Red Bull und Atzen riechen wie in 'nem Zoo drin | Fuck, ich gebe nix ab (No), fülle Wodka-Sprite in mein'n Cup (Ja)",7BfRyF3eUgZxXBmt01PBZY
Ich hass dich,Nina Chuba,1,in,,"Jede Nummer von Topmodel-Typen in dei'm Handy | Gestriegelt und faltenlos, gewonn'n in der Gen-Lotterie | Und egal, wo du auch sitzt, fällt dir alles in den Schoß | 'ne Fresse für die Vogue und 'n Haus in Saint-Tropez | Gestriegelt und faltenlos, gewonn'n in der Gen-Lotterie",2toCf2FDbTIdWriPI6kcsY
TikTok,Cenkgo,1,in,vorne,Meine Ex ist jetzt in love mit mir | Meine Ex ist jetzt in love mit mir | Meine Ex ist jetzt in love mit mir | Meine Ex ist jetzt in love mit mir,4HneymubY1mJuBCekxM1KO
Secco Maracuja,SIRA,1,in,,"Kippe Secco-Maracuja in mein'n Cup und heb' ab (Yeah, yeah) | Ich kipp' Secco-Maracuja, hab' alles in petto | Kippe Secco-Maracuja in mein'n Cup und heb' ab (Ah) | Kippe Secco-Maracuja in mein'n Cup und heb' ab (Yeah, yeah)",3iATVzRm0E8scMQ7aWoAmh
WILMERSDORFS KIND,Ski Aggu,1,in,"nah, aus","Ich tu' das für den kleinen Jungen in mir drin | Lecker Bierchen schön geleert in Schöneberg | Lieg' in Rio am Strand, schreib' die Worte von hier | Ich tu' das für den kleinen Jungen in mir drin | Ich tu' das für den kleinen Jungen in mir drin | Rein in den Magen | Bubu, du lebst mietfrei in mei'm Kopf | Ich tu' das für den kleinen Jungen in mir drin",5lpFR3IPDGFwndRvhe6Eoz
Haare trocknen,01099,1,über,hinten,"Ey, über dreißig Grad auch noch am Abend | Ey, über dreißig Grad auch noch am Abend | Ey, über dreißig Grad auch noch am Abend | Ey, über dreißig Grad auch noch am Abend | Ey, über dreißig Grad auch noch am Abend",3pumsMT8WGMx4ddvzKmAPf
