name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Bailando  Spanish Version,Enrique Iglesias,4,"boca, boca, boca, boca",corazón,"Ay, besar tu boca (Y besar tu boca) | Ay, besar tu boca (Y besar tu boca)",32lm3769IRfcnrQV11LO4E
Despacito,Luis Fonsi,4,"boca, boca, boca, boca","cuello, corazón, pelo","Que le enseñes a mi boca (Woah, woah) | Ven, prueba de mi boca para ver cómo te sabe (Eh-eh; ¡plo!) | Que le enseñes a mi boca (Woah, woah) | Que le enseñes a mi boca",6habFhsOp2NvshLv26DqMb
La Camisa Negra,Juanes,4,"alma, alma, alma, alma",,Hoy tengo en el alma una pena y es por culpa de tu embrujo | Tengo la camisa negra porque negra tengo el alma | Porque negra tengo el alma | Porque negra tengo el alma,2EM9zpAc7PVeoAydmbfVIL
A Dios Le Pido,Juanes,8,"corazón, corazón, corazón, corazón, corazón, corazón, corazón, corazón","ojos, sangre, alma",Y mi corazón entero entregarte | Y que de tu voz sea este corazón | Y que de tu voz sea este corazón | Y mi corazón entero entregarte | Y que de tu voz sea este corazón | Y que de tu voz sea este corazón | Y que de tu voz sea este corazón | Y que de tu voz sea este corazón,129lYDVKnWtlJc2PZJviuA
La Sandunga,Lila Downs,5,"corazón, corazón, corazón, corazón, corazón",,"Sandunga no seas ingrata, mamá de mi corazón | Sandunga no seas ingrata, mamá de mi corazón | Sandunga no seas ingrata, mamá de mi corazón | Sandunga no seas ingrata, mamá de mi corazón | Sandunga no seas ingrata, mamá de mi corazón",5V3eIxVzFeD9W2JmZgBpNx
Dios Nunca Muere,Lila Downs,6,"corazón, corazón, corazón, corazón, corazón, corazón",,"Y mi corazón marchito, por ti llorar sin cesar? | La paz querida del corazón | Y da tu perfume a mi corazón | Y no hagas sufrir a mi corazón | Y mi corazón marchito, por ti llora sin cesar? | Y da tu perfume a mi corazón",28QHawocxdu8KeK3EpfNbN
Mis Dos Pequeñas feat Angá Díaz Amadito Valdés Carlos González  Manuel Galbán,Orlando Cachaíto López,6,"cabeza, cabeza, cabeza, cabeza, cabeza, cabeza",,"Aunque me den, que me den en la cabeza | Aunque me den, que me den en la cabeza | Aunque me den, que me den en la cabeza | Aunque me den que me den en la cabeza | Aunque me den, que me den en la cabeza | Aunque me den que me den en la cabeza",7yMwkwxNCcsck1SOMgBFlm
Suavemente,Elvis Crespo,9,"labios, labios, labios, labios, labios, labios, labios, labios, labios","boca, alma",Que quiero sentir tus labios besándome otra vez | Que quiero sentir tus labios besándome otra vez | (Suave) Que yo quiero sentir tus labios | Que yo quiero sentir tus labios | Es la cosa (Que yo quiero sentir tus labios) | Que yo quiero sentir tus labios | Es la cosa (Que yo quiero sentir tus labios) | (Suave) Tus labios tienen | (Suave) Que yo quiero sentir tus labios,1YwPNemawMgGe6sF4U0FTE
El Chacal,Ola Fresca,5,"cara, cara, cara, cara, cara","manos, sangre","Aqui se quedo tu cara | Ahora, de moda está tu cara | Aqui de moda sigue tu cara | Ahora a'y de moda está tu cara | Aqui de moda sigue tu cara",4UhDYikpGSms5AhtemUcLy
Tu Sonrisa,Elvis Crespo,16,"cara, cara, cara, cara, cara, cara, cara, cara, cara, cara, cara, cara, cara, cara, cara, cara","mente, piel",Algo en tu cara me fascina | Algo en tu cara me da vida | Algo en tu cara me fascina | Algo en tu cara me da vida | Algo en tu cara me fascina | Algo en tu cara me da vida | Algo en tu cara me fascina | Algo en tu cara me da vida | En tu cara veo cosas que no debo de mirar | Algo en tu cara me fascina | Algo en tu cara me da vida | Algo en tu cara me fascina | Algo en tu cara me da vida | Algo en tu cara me fascina | Algo en tu cara me fascina | Algo en tu cara me da vida,36gbETWFHYOhKagApK6spF
MALAMENTE  Cap1 Augurio,ROSALÍA,5,"mente, mente, mente, mente, mente",piel,"Está en la mente (Eso e', ¡illo!) | Está en la mente (Eso e', ¡illo!) | Está en la mente (Eso e', ¡illo!) | Es pa' la mente (Illo) | Está en la mente (Eso e', ¡illo!)",1B0BQaSRHxhI0AUlItY3LK
Hijo de la Luna,Mecano,4,"piel, piel, piel, piel","ojos, brazos","""Tendrás a tu hombre piel morena"" | ¿Qué pretendes hacer con un niño de piel? | ¿Qué pretendes hacer con un niño de piel? | ¿Qué pretendes hacer con un niño de piel?",1HnAG3hNXZzxvzVyw1U8Yy
Malo,Bebe,5,"corazón, corazón, corazón, corazón, corazón",cerebro,Que estoy cansá y no puedo con el corazón | Que estoy cansá y no puedo con el corazón | Y la penita de mi corazón | Que estoy cansá y no puedo con el corazón | Que estoy cansá y no puedo con el corazón,3JFFnk9XQ9PKNd6ueBc2RK
Mi Tierra,Gloria Estefan,5,"alma, alma, alma, alma, alma","corazón, sangre",En medio del alma cuando tú no estás | En medio del alma cuando tú no estás | En medio del alma cuando tú no estás | Sufro ese dolor que hay en su alma (Mi Tierra) | En medio del alma cuando tú no estás,41LiGcvaTkXHyPjfsxKvWv
El talismán,Rosana,19,"corazón, corazón, corazón, corazón, corazón, corazón, piel, piel, piel, piel, piel, piel, piel, piel, piel, piel, piel, piel, piel",,"Tú y yo, el desnudo y el corazón, seremos uno | Yo soy la tierra de tus raíces: Lo dice el corazón y el fuego de tu piel | Tú y yo, el desnudo y el corazón, seremos uno | Yo soy la tierra de tus raíces: Lo dice el corazón y el fuego de tu piel | (Yo soy la tierra de tus raíces) Me lo dice el corazón y el fuego de tu piel | Tú y yo, el desnudo y el corazón, seremos uno | El talismán de tu piel me ha dicho | El talismán de tu piel me cuenta | Yo soy la tierra de tus raíces: El talismán de tu piel lo dice | Yo soy la tierra de tus raíces: Lo dice el corazón y el fuego de tu piel | Yo soy la tierra de tus raíces: El talismán de tu piel lo dice | El talismán de tu piel me chiva | El talismán de tu piel me cuenta | Yo soy la tierra de tus raíces: El talismán de tu piel lo dice | Yo soy la tierra de tus raíces: Lo dice el corazón y el fuego de tu piel | Yo soy la tierra de tus raíces: El talismán de tu piel lo dice | (Yo soy la tierra de tus raíces) El talismán de tu piel lo dice | (Yo soy la tierra de tus raíces) Me lo dice el corazón y el fuego de tu piel | (Yo soy la tierra de tus raíces) El talismán de tu piel lo dice",6MAc5O4zy04wUPQJNqJz5Q
Olvídame y Pega la Vuelta,Pimpinela,17,"ojos, ojos, ojos, ojos, cara, cara, cara, cara, cara, manos, manos, manos, manos, labios, labios, labios, labios",,"Vete, olvida mis ojos, mis manos, mis labios que no te desean (Estás mintiendo, ya lo sé) | Vete, olvida mis ojos, mis manos, mis labios que no te desean (Estás mintiendo, ya lo sé) | Vete, olvida mis ojos, mis manos, mis labios que no te desean | Vete, olvida mis ojos, mis manos, mis labios que no te desean | Por eso vete, olvida mi nombre, mi cara, mi casa, y pega la vuelta (Jamás te pude comprender) | Por eso vete, olvida mi nombre, mi cara, mi casa, y pega la vuelta (Jamás te pude comprender) | Por eso vete, olvida mi nombre, mi cara, mi casa, y pega la vuelta (Jamás te pude comprender) | Por eso vete, olvida mi nombre, mi cara, mi casa, y pega la vuelta (Estás mintiendo, ya lo sé) | Por eso vete, olvida mi nombre, mi cara, mi casa, y pega la vuelta (Jamás te pude comprender) | Vete, olvida mis ojos, mis manos, mis labios que no te desean (Estás mintiendo, ya lo sé) | Vete, olvida mis ojos, mis manos, mis labios que no te desean (Estás mintiendo, ya lo sé) | Vete, olvida mis ojos, mis manos, mis labios que no te desean | Vete, olvida mis ojos, mis manos, mis labios que no te desean | Vete, olvida mis ojos, mis manos, mis labios que no te desean (Estás mintiendo, ya lo sé) | Vete, olvida mis ojos, mis manos, mis labios que no te desean (Estás mintiendo, ya lo sé) | Vete, olvida mis ojos, mis manos, mis labios que no te desean | Vete, olvida mis ojos, mis manos, mis labios que no te desean",4FdwRmlzP5KGM7OewGBYiu
Qué Hiciste,Jennifer Lopez,4,"alma, alma, alma, alma","ojos, manos, labios",Porque en los ojos nos espiábamos el alma | Con un permiso para así romperme el alma | Con un permiso para así romperme el alma | Con un permiso para así romperme el alma,6jGH911Nz9lPCSK9pd4tVQ
Como Camarón,Estopa,6,"ojos, ojos, ojos, ojos, ojos, ojos","cara, labios",Con la oscuridad que tiñen de oscuro tus ojos negros | Tus ojos no tienen dueño porque no son de este mundo | Pero es que cierro los ojos y hasta te veo por dentro | Y en las paredes del metro y en los ojos de la gente | Tus ojos no tienen dueño porque no son de este mundo | Tus ojos no tienen dueño porque no son de este mundo,1VB4sadHjFcFklHcZuoROi
Tu Calorro,Estopa,8,"pelo, pelo, pelo, pelo, cabeza, cabeza, cabeza, cabeza","pecho, ojos, boca",Que contamina el aire que tu pelo corta | Que contamina el aire que tu pelo corta | Que contamina el aire que tu pelo corta | Que contamina el aire que tu pelo corta | Porque es la droga que vuelve mi cabeza loca | Porque es la droga que vuelve mi cabeza loca | Porque es la droga que vuelve mi cabeza loca | Porque es la droga que vuelve mi cabeza loca,0DXI6c9tNWsI4tvUftkQN8
El Run Run with Rosario,Estopa,7,"corazón, corazón, corazón, corazón, corazón, corazón, corazón",sangre,A mi me suena el run run de mi corazón | Mi corazón sin ti | Mi corazón sin ti | A mi me suena el run run de mi corazón | Mi corazón sin ti | Mi corazón sin ti | Mi corazón sin ti,7FXZbH91wnIsipIl6LDwkU
Vivir Así Es Morir de Amor,Camilo Sesto,5,"alma, alma, alma, alma, alma",corazón,Y es por eso que mi alma llora | Y por amor tengo el alma herida | Es por eso que mi alma llora | Y por amor tengo el alma herida | Y por amor tengo el alma herida,3yzHIAzk3zVE1WgspS8W21
Sin documentos,Los Rodriguez,5,"boca, boca, boca, boca, boca",ojos,"Quiero ser el único que te muerda la boca | Quiero ser el único que te muerda la boca | Quiero ser el único que te muerda en la boca | Quiero ser el único que te muerda la boca | Ay, quiero ser el único que te muerda la boca",6eOT73H5zfEwTCe1Y0FDCc
Amante Bandido,Miguel Bosé,6,"corazón, corazón, corazón, corazón, corazón, corazón",,"Seré tu amante bandido, bandido, corazón, corazón mal herido | Seré tu amante bandido, bandido, corazón, corazón mal herido | Seré tu amante que muere rendido, corazón, corazón mal herido",1hj6nYHeGclSY0VNTHMi27
No me lo creo,Manzanita,10,"pelo, pelo, pelo, pelo, pelo, boca, boca, boca, boca, boca",,Besando mi boca acariciando mi pelo | Besando mi boca acariciando mi pelo | Besando mi boca acariciando mi pelo | Besando mi boca acariciando mi pelo | Besando mi boca acariciando mi pelo | Besando mi boca acariciando mi pelo | Besando mi boca acariciando mi pelo | Besando mi boca acariciando mi pelo | Besando mi boca acariciando mi pelo | Besando mi boca acariciando mi pelo,3n4K7eJIfqIg93cZNAHiHy
Cántame,Maria Del Monte,8,"cintura, cintura, cintura, cintura, cara, cara, cara, cara","pelo, alma","Y agarrá a tu cintura te canté | Y agarrá a tu cintura te canté | Y agarrá a tu cintura te canté | Y agarrá a tu cintura te canté | Me acariciaste el pelo, me besaste en la cara | Me besaste en la cara, sonrojá mire pa'l suelo | Tu sonrisa busqué en la sombra, pa' recrearme en tu cara | Pa' recrearme en tu cara, tu cogiste la guitarra",2FoXpK8G3FoUd6AtRmWtpo
Solo Se Vive una Vez,Azucar Moreno,8,"corazón, corazón, corazón, corazón, pelo, pelo, pelo, pelo","pies, uña","Dale marcha al corazón, ¡que caramba! | Dale marcha al corazón, ¡que caramba! | Dale marcha al corazón, ¡que caramba! | Dale marcha al corazón, ¡que caramba! | Suelta el pelo a la pasión, ¡que caramba! | Suelta el pelo a la pasión, ¡que caramba! | Suelta el pelo a la pasión, ¡que caramba! | Suelta el pelo a la pasión, ¡que caramba!",0ATzislS5SvAp69hjHczej
Ya No Quiero Tu Querer,José El Francés,15,"labios, labios, labios, labios, labios, labios, labios, labios, mente, mente, mente, mente, mente, mente, mente","corazón, sangre","Ya no quiero tus labios porque otros lo han besado | Ya no quiero besar tus labios | Ya no quiero besar tus labios | Ya no quiero besar tus labios | Ya no quiero besar tus labios | Ya no quiero tus labios porque otros lo han besado | Ya no quiero besar tus labios | Ya no quiero, no, besar tus labios | De mi mente te he borrado | De mi mente te he borrado | De mi mente te he borrado | De mi mente te he borrado | De mi mente te he borrado | De mi mente (de mi mente) te he borrado, (te he borrado)",3f43MHFXpOqMkdu9gxEaoq
Me Ha Dicho la Luna,Rocío Jurado,4,"cara, cara, cara, cara",,Y que entre los hierros tú metes la cara | Cuando te ilumina le vuelves la cara | Y que entre sus hierros tú metes la cara | Cuando te ilumina le vuelves la cara,3BgBTbwbKw7ydiTvhsioFA
Fresa,TINI,18,"labios, labios, labios, labios, labios, labios, labios, labios, cabeza, cabeza, cabeza, cabeza, cabeza, cabeza, pies, pies, pies, pies",,"Sé que a ti te gustan mis labios de fresa | Es que a mí me gustan tus labios de fresa (La policía 'el flow, yah) | Yo mojé sus labios porque estaba seca (Yeh) | Son tus labios como helado de fresa y galleta' (All right) | Sé que a ti te gustan mis labios de fresa | Sé que a ti te gustan mis labios de fresa (That's right) | Es que a mí me gustan tus labios de fresa | Sé que a ti te gustan mis labios de fresa, oh yeah (That's right) | Cuando tú me besa', de pies a cabeza | Cuando tú me besa', me daña' la cabeza (Hey) | Cuando tú me besa', de pies a cabeza | Cuando tú me besa', me daña' la cabeza | Cuando tú me besa', de pies a cabeza (Ay, ay, ay, eh) | Cuando tú me besa', de pies a cabeza (Ay, ay, ay, eh) | Cuando tú me besa', de pies a cabeza | Cuando tú me besa', de pies a cabeza | Cuando tú me besa', de pies a cabeza (Ay, ay, ay, eh) | Cuando tú me besa', de pies a cabeza (Ay, ay, ay, eh)",4BCPItsB94KDLuERZT3aNM
11 PM,Maluma,4,"piel, piel, piel, piel",,"Ni tampoco tu piel, oh-oh-oh | Ni tampoco tu piel, oh-oh-oh | Ni tampoco tu piel, oh-oh-oh (No-no, no-no) | Ni tampoco tu piel, oh-oh-oh",7KbF6AdprOXEEHlsq11Z6d
Calma,Pedro Capó,4,"cara, cara, cara, cara","cintura, piel, pies, alma","Lento y contento, cara al viento | Lento y contento, cara al viento | Lento y contento, cara al viento | Lento y contento, cara al viento",6aLJnupvPpT9HLv3xaUhe1
Tacones Rojos,Sebastian Yatra,6,"ojos, ojos, ojos, ojos, ojos, ojos",,"Mi pedazo de sol, la niña de mis ojos | Mi pedazo de sol, la niña de mis ojos | Mi pedazo de sol, la niña de mis ojos | Mi pedazo de sol, la niña de mis ojos | Mi pedazo de sol, la niña de mis ojos (Oh-oh) | Mi pedazo de sol, la niña de mis ojos (Oh-oh)",0Be7sopyKMv8Y8npsUkax2
Caramelo,Ozuna,6,"boca, boca, boca, boca, boca, boca",,"Tu boca no pierde el sabor a caramelo, oh (Oh-oh) | Tu boca no pierde el sabor a caramelo, oh (Oh-oh) | Tu boca no pierde el sabor a caramelo, oh (Oh-oh) | Tu boca no pierde el sabor a caramelo, oh (Oh-oh) | Tu boca no pierde el sabor a caramelo, oh (Oh-oh) | Tu boca no pierde el sabor a caramelo, oh (Oh-oh)",3gD4J3RUHy4OUuZ3qAiaiG
Caramelo  Remix,Ozuna,8,"boca, boca, boca, boca, boca, boca, boca, boca","cara, piel","Tu boca no pierde el sabor a caramelo, oh (Oh-oh) | Tu boca no pierde el sabor a caramelo, oh | Tu boca no pierde el sabor a caramelo, oh (Oh-oh) | Tu boca no pierde el sabor a caramelo, oh | Tu boca sabe a caramelo | Tu boca no pierde el sabor a caramelo, oh (Oh-oh) | Tu boca no pierde el sabor a caramelo, oh | (Tu boca no pierde el sabor a caramelo, oh)",2uu2aGqA2UblCg581Q7l1g
Palmas,Crissin,4,"cuello, cuello, cuello, cuello",,Y en el cuello mucho' gramo' | Y en el cuello mucho' gramo' | Y en el cuello mucho' gramo' | Y en el cuello mucho' gramo',3aEev62BGtfMvqUf2zbHCd
