name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
todas,CRO,1,nah,hoch,"Nah nah nah nah nah, nah nah nah | Nah nah nah nah nah, nah nah nah",6oh6njZqTXlIkHDC2tjvWi
Wann dann  Vip Mix,Culcha Candela,1,hoch,,Ale arme gehen hoch | Ein hoch auf die Gang | Alle arme gehen hoch | Alle arme gehen hoch,7gwRGOKu83UzZOrkkiY7sV
Keine Religion,Joy Denalane,1,nah,,"Wir sind uns nah, wir kommen uns nah | Ich bin dir nah, du kommst mir nah",73dhOYc2f3b7qe0peythGD
Stehaufmädchen,EULE,1,über,,"Der Himmel über der Stadt | Du stolperst über Steine, die du legst | Du stolperst über Steine, die du legst | Du stolperst über Steine, die du legst",4vhHstIu2nKkciMFBeoMCQ
110 Prolog,LEA,1,oben,,Und der Nachbar von oben wählt 110 | Und der Nachbar von oben wählt 110 | Und der Nachbar von oben wählt 110 | Und der Nachbar von oben wählt 110,6D9KQOouQLGlgvrVB4P3vZ
Wolke 4,Philipp Dittberner,1,unten,unter,"Lieber Wolke vier mit dir, als unten wieder ganz allein | Lieber Wolke vier mit dir, als unten wieder ganz allein | Lieber Wolke vier mit dir, als unten wieder ganz allein | Lieber Wolke vier mit dir, als unten wieder ganz allein | Lieber Wolke vier mit dir, als unten wieder ganz allein",0MsYSIag5JihnDLn2GkZh3
Der Himmel soll warten,Sido,1,oben,hoch,"Ich ruf' es nach oben (Aha), der Himmel soll warten (Yeah) | Ich ruf' es nach oben (Aha), der Himmel soll warten (Yeah) | Ich ruf' es nach oben, der Himmel soll warten (Yeah) | Ich ruf' es nach oben, der Himmel soll warten (Aha)",08Fy07Z9yLoYaI6AUEnQiu
Millionen Lichter,Christina Stürmer,1,über,,Doch da sind weit über tausend | Millionen Lichter über der Stadt | Millionen Lichter über der Stadt | Millionen Lichter über der Stadt,66og7eLYQaDJwjWbFB0IiJ
Goldener Reiter,Joachim Witt,1,hoch,,Ich war so hoch auf der Leiter | Ich war so hoch auf der Leiter | Ich war so hoch auf der Leiter | Ich war so hoch auf der Leiter,7sgbBeINoJ4TDUDIloK9li
Stark,Ich  Ich,1,oben,,Aber ich steh' nur hier oben und sing' mein Lied | Aber ich steh' nur hier oben und sing' mein Lied | Ich steh' nur hier oben und sing' mein Lied | Aber ich steh' nur hier oben und sing' mein Lied | Ich steh' nur hier oben und sing' mein Lied,2Hrf8BSoIjBoVKLDK9QHmx
Gheddo feat Bushido,Eko Fresh,1,hoch,,"Hebt jetzt alle Hände hoch | Außer, wenn es heißt: „Hände hoch, die Polizei“ | Hebt jetzt alle Hände hoch | Hebt jetzt alle Hände hoch",6cuRgeAOdWbCpqcq29UlLo
Kein Zurück,Wolfsheim,1,vorwärts,rückwärts,"Immer vorwärts, Schritt um Schritt | Immer vorwärts, Schritt um Schritt | Immer vorwärts, Schritt um Schritt | (Immer vorwärts, Schritt um Schritt)",5NGsvd9Wf6fzu3Dux4DQAu
Flieg,Herbert Grönemeyer,2,"hoch, über",,"Ich flieg' hoch | Ich flieg' hoch | Ich flieg' hoch | Ich flieg' hoch | Ich flieg' immer wieder hoch | Hoch über den Wolken, Sonne im Gesicht | Hoch über den Wolken, bei dem Mann im Mond | Hoch über den Wolken, wo jeder Ort sich gleicht | Hoch über den Wolken, Sonne im Gesicht",0eMZLYOjO2exv90CuER4B7
1975,Kaprice,1,über,"oben, hoch","Bei Anbruch des, Tages, machte, sich der Trommler auf, hing seine Trommel um und ging, ohne Furcht geradezu in den Wald hinein. Als er ein Weilchen gegangen war und keinen Riesen erblickte, so dachte, er: »Ich, muß die Langschläfer aufwecken,« hing die Trommel, vor und schlug einen Wirbel, daß die Vögel aus den Bäumen mit Geschrei aufflogen. Nicht lange so erhob sich auch ein Riese in die Höhe, der im Gras gelegen und geschlafen hatte, und war so groß wie eine Tanne. »Du Wicht,« rief er ihm zu, »was trommelst du hier und weckst mich aus dem besten Schlaf?« »Ich trommle,« antwortete er, »weil viele Tausende hinter mir herkommen, damit sie den Weg wissen.« »Was wollen die hier in meinem Wald?« fragte der Riese. »Sie wollen dir den Garaus machen und den Wald von einem Ungetüm, wie du bist, säubern.« »Oho,« sagte der Riese, »ich trete euch wie Ameisen tot.« »Meinst du, du könntest gegen sie etwas ausrichten?« sprach der Trommler, »wenn du dich bückst, um einen zu packen, so springt er fort und versteckt sich; wie du dich aber niederlegst und schläfst, so kommen sie aus allen Gebüschen herbei und kriechen an dir hinauf. Jeder hat einen Hammer von Stahl am Gürtel stecken, damit schlagen sie dir den Schädel ein.« Der Riese ward verdrießlich und dachte: »Wenn ich mich mit dem listigen Volk befasse, so könnte es doch zu meinem Schaden ausschlagen. Wölfen und Bären drücke ich die Gurgel zusammen, aber vor den Erdwürmern kann ich mich nicht schützen.« »Hör, kleiner Kerl,« sprach er, »zieh wieder ab, ich verspreche dir, daß ich dich und deine Gesellen in Zukunft in Ruhe lasten will, und hast du noch einen Wunsch, so sag's mir, ich will dir wohl etwas zu Gefallen thun.« »Du hast lange Beine.« sprach der Trommler, »und kannst schneller laufen als ich, trag mich zum Glasberge, so will ich den Meinigen ein Zeichen zum Rückzug geben und sie sollen dich diesmal in Ruhe lassen.« »Komm her, Wurm,« sprach der Riese, »setz dich auf meine Schulter, ich will dich tragen wohin du verlangst.« Der Riese hob ihn hinauf, und der Trommler fing oben an nach Herzenslust auf der Trommel zu wirbeln. Der Riese dachte: »Das wird das Zeichen sein, daß das andere Volk zurückgehen soll.« Nach einer Weile stand ein zweiter Riese am Wege, der nahm den Trommler dem ersten ab und steckte ihn in sein Knopfloch. Der Trommler faßte den Knopf, der wie eine Schüssel groß war, hielt sich daran und schaute ganz lustig umher. Dann kamen sie zu einem dritten, der nahm ihn aus dem Knopfloch und setzte ihn auf den Rand seines Hutes: da ging der Trommler oben auf und ab und sah über die Bäume hinaus, und als er in blauer Ferne einen Berg erblickte, so dachte er: »Das ist gewiß der Glasberg,« und er war es auch. Der Riese that nur noch ein paar Schritte, so wären sie an dem Fuß des Berges angelangt, wo ihn der Riese absetzte. Der Trommler verlangte, er sollte ihn auch auf die Spitze des Glasberges tragen, aber der Riese schüttelte mit dem Kopfe, brummte etwas in den Bart und ging in den Wald zurück. | Nun stand der arme Trommler vor dem Berge, der so hoch war, als wenn drei Berge aufeinander gesetzt wären, und dabei so glatt wie ein Spiegel, und wußte keinen Rat, um hinauf zu kommen. Er fing an zu klettern, aber vergeblich, er rutschte immer wieder herab. »Wer jetzt ein Vogel wäre,« dachte er, aber was half das Wünschen, es wuchsen ihm keine Flügel. Indem er so stand und sich nicht zu helfen wußte, erblickte er nicht weit von sich zwei Männer, die heftig miteinander stritten. Er ging auf sie zu und sah, daß sie wegen eines Sattels uneins waren, der vor ihnen auf der Erde lag und den jeder von ihnen haben wollte. »Was seid ihr für Narren,« sprach er, »zankt euch um einen Sattel und habt kein Pferd dazu.« »Der Sattel ist wert, daß man darum streitet,« antwortete der eine von den Männern, »wer darauf sitzt und wünscht sich irgendwohin, und wär's am Ende der Welt, der ist im Augenblick angelangt, wie er den Wunsch ausgesprochen hat. Der Sattel gehört uns gemeinschaftlich, die Reihe darauf zu reiten ist an mir, aber der andere will es nicht zulassen.« »Den Streit will ich bald austragen,« sagte der Trommler, ging eine Strecke weit und steckte einen weißen Stab in die Erde. Dann kam er zurück und sprach: »Jetzt lauft nach dem Ziel, wer zuerst dort ist, der reitet zuerst.« Beide setzten sich in Trab, aber kaum waren sie ein paar Schritte weg, so schwang sich der Trommler auf den Sattel, wünschte sich auf den Glasberg, und ehe man die Hand umdrehte, war er dort. Auf dem Berge oben war eine Ebene, da stand ein altes steinernes Haus, und vor dem Hause lag ein großer Fischteich, dahinter aber ein finsterer Wald. Menschen und Tiere sah er nicht, es war alles still, nur der Wind raschelte in den Bäumen, und die Wolken zogen ganz nahe über seinem Haupt weg. Er trat an die Thür und klopfte an. Als er zum drittenmal geklopft hatte, öffnete eine Alte mit braunem Gesicht und roten Augen die Thür; sie hatte eine Brille auf ihrer langen Nase und sah ihn scharf an, dann fragte sie, was sein Begehren wäre. »Einlaß, Kost und Nachtlager,« antwortete der Trommler. »Das sollst du haben,« sagte die Alte, »wenn du dafür drei Arbeiten, verrichten willst.« »Warum nicht,« antwortete er, »ich scheue keine Arbeit, und wenn sie noch so schwer ist.« Die Alte ließ ihn ein, gab ihm Essen und abends ein gutes Bett. Am Morgen, als er ausgeschlafen hatte, nahm die Alte einen Fingerhut von ihrem dürren Finger, reichte ihn dem Trommler hin und sagte: »Jetzt geh an die Arbeit und schöpfe den Teich draußen mit diesem Fingerhut aus; aber ehe es Nacht wird, mußt du fertig sein, und alle Fische, die in dem Wasser sind, müssen nach ihrer Art und Größe ausgesucht und nebeneinander gelegt sein.« »Das ist eine seltsame Arbeit,« sagte der Trommler, ging aber zu dem Teich und fing an zu schöpfen. Er schöpfte den ganzen Morgen, aber was kann man mit einem Fingerhut bei einem großen Wasser ausrichten, und wenn man tausend Jahre schöpft? Als es Mittag war, dachte er: »Es ist alles umsonst und ist einerlei, ob ich arbeite oder nicht,« hielt ein und setzte sich nieder. Da kam ein Mädchen aus dem Hause gegangen, stellte ihm ein Körbchen mit Essen hin und sprach: »Du sitzest da so traurig, was fehlt dir?« Er blickte es an und sah, daß es wunderschön war. »Ach,« sagte er, »ich kann die erste Arbeit nicht vollbringen, wie wird es mit den anderen werden? Ich bin ausgegangen, eine Königstochter zu suchen, die hier wohnen soll, aber ich habe sie nicht gefunden; ich will weiter gehen.« »Bleib hier,« sagte das Mädchen, »ich will dir aus deiner Not helfen. Du bist müde, lege deinen Kopf in meinen Schoß und schlafe. Wenn du wieder aufwachst, so ist die Arbeit gethan.« Der Trommler ließ sich das nicht zweimal sagen. Sobald ihm die Augen zufielen, drehte sie einen Wunschring und sprach: »Wasser herauf, Fische heraus.«. Alsbald stieg das Wasser wie ein weißer Nebel in die Höhe und zog mit den anderen Wolken fort, und die Fische schnalzten, sprangen ans Ufer und legten sich nebeneinander, jeder nach seiner Größe und Art! Als der Trommler erwachte, sah er mit Erstaunen, daß alles vollbracht war. Aber das Mädchen sprach: »Einer von den Fischen liegt nicht bei seinesgleichen, sondern ganz allein. Wenn die Alte heute abend kommt und sieht, daß alles geschehen ist, was sie verlangt hat, so wird sie fragen: ›Was soll dieser Fisch allein?‹ Dann wirf ihr den Fisch ins Angesicht und sprich: ›Der soll für dich sein, alte Hexe.‹ Abends kam die Alte, und als sie die Frage gethan hatte, so warf er ihr den Fisch ins Gesicht. Sie stellte sich, als merkte sie es nicht, und schwieg still, aber sie blickte ihn mit boshaften Augen an. Am anderen Morgen sprach sie: »Gestern hast du es zu leicht gehabt, ich muß dir schwerere Arbeit geben. Heute mußt du den ganzen Wald umhauen, das Holz in Scheite spalten und in Klaftern legen, und am Abend muß alles fertig sein.« Sie gab ihm eine Axt, einen Schläger und zwei Keile. Aber die Axt war von Blei, der Schläger und die Keile waren von Blech. Als er anfing zu hauen, so legte sich die Axt um und Schläger und Keile drückten sich zusammen. Er wußte sich nicht zu helfen, aber mittags kam das Mädchen wieder mit dem Essen und tröstete ihn. »Lege deinen Kopf in meinen Schoß.« sagte sie, »und schlafe: wenn du aufwachst, so ist die Arbeit gethan.« Sie drehte ihren Wunschring, in dem Augenblick sank der Wald mit Krachen zusammen, das Holz spaltete sich von selbst und legte sich in Klaftern zusammen; es war, als ob unsichtbare Riesen die Arbeit vollbrächten. Als er aufwachte, sagte das Mädchen: »Siehst du, das Holz ist geklaftert und gelegt; nur ein einziger Ast ist übrig, aber wenn die Alte heute abend kommt und fragt, was der Ast solle, so gieb ihr damit einen Schlag und sprich: »Der soll für dich sein, du Hexe.« Die Alte kam. »Siehst du,« sprach sie, »wie leicht die Arbeit war; aber für wen liegt der Ast noch da?« »Für dich, du Hexe,« antwortete er und gab ihr einen Schlag damit. Aber sie that, als fühlte sie es nicht, lachte höhnisch und sprach: »Morgen früh sollst du alles Holz auf einen Haufen legen, es anzünden und verbrennen.« Er stand mit Anbruch des Tages auf und fing an das Holz herbeizuholen, aber wie kann ein einziger Mensch einen ganzen Wald zusammentragen? Die Arbeit rückte nicht fort. Doch das Mädchen verließ ihn nicht in der Not: es brachte ihm mittags seine Speise, und als er gegessen hatte, legte er seinen Kopf in den Schoß und schlief ein. Bei seinem Erwachen brannte der ganze Holzstoß in einer ungeheuren Flamme, die ihre Zungen bis in den Himmel ausstreckte. »Hör mich an,« sprach das Mädchen, »wenn die Hexe kommt, wird sie dir allerlei auftragen: thust du ohne Furcht, was sie verlangt, so kann sie dir nichts anhaben; fürchtest du dich aber, so packt dich das Feuer und verzehrt dich. Zuletzt, wenn du alles gethan hast, so packe sie mit beiden Händen und wirf sie mitten in die Glut.« Das Mädchen ging fort, und die Alte kam herangeschlichen. »Hu! mich friert,« sagte sie, »aber das ist ein Feuer, das brennt, das wärmt mir die alten Knochen, da wird mir wohl. Aber dort liegt ein Klotz, der will nicht brennen, den hol mir heraus. Hast du das noch gethan, so bist du frei und kannst ziehen, wohin du willst. Nur munter hin ein.« Der Trommler besann sich nicht lange, sprang mitten in die Flammen, aber sie thaten ihm nichts, nicht einmal die Haare konnten sie ihm versengen. Er trug den Klotz heraus und legte ihn hin. Kaum aber hatte das Holz die Erde berührt, so verwandelte es sich und das schöne Mädchen stand vor ihm, das ihm in der Not geholfen hatte, und an den seidenen goldglänzenden Kleidern, die es an hatte, merkte er wohl, daß es die Königstochter war. Aber die Alte lachte giftig und sprach: »Du meinst, du hättest sie, aber du hast sie noch nicht.« Eben wollte sie auf das Mädchen losgehen und es fortziehen, da packte er die Alte mit beiden Händen, hob sie in die Höhe und warf sie den Flammen in den Rachen, die über ihr zusammenschlugen, als freuten sie sich, daß sie eine Hexe verzehren sollten. | Die arme Königstochter hatte lange vor der Stadt gestanden und auf die Rückkehr des Jünglings gewartet. Als es Abend ward, sprach sie: »Gewiß hat er seine Eltern auf die rechte Wange geküßt und hat mich vergessen.« Ihr Herz war voll Trauer, sie wünschte sich in ein einsames Waldhäuschen und wollte nicht wieder an den Hof ihres Vaters zurück. Jeden Abend ging sie in die Stadt und ging an des Trommlers Haus vorüber: er sah sie manchmal, aber er kannte sie nicht mehr. Endlich hörte sie die Leute sagen: »Morgen wird seine Hochzeit gefeiert.« Da sprach sie: »Ich will versuchen, ob ich sein Herz wieder gewinne.« Als der erste Hochzeitstag gefeiert ward, da drehte sie ihren Wunschring und sprach: »Ein Kleid so glänzend wie die Sonne.« Alsbald lag das Kleid vor ihr und war so glänzend, als wenn es aus lauter Sonnenstrahlen gewebt wäre. Als alle Gäste sich versammelt hatten, so trat sie in den Saal. Jedermann wunderte sich über das schöne Kleid, am meisten die Braut, und da schöne Kleider ihre größte Lust waren, so ging sie zu der Fremden und fragte, ob sie es ihr verkaufen wollte. »Für Geld nicht,« antwortete sie, »aber wenn ich die erste Nacht vor der Thür verweilen darf, wo der Bräutigam schläft, so will ich es hingeben.« Die Braut konnte ihr Verlangen nicht bezwingen und willigte ein, aber sie mischte dem Bräutigam einen Schlaftrunk in seinen Nachtwein, wovon er in tiefen Schlaf verfiel. Als nun alles still geworden war, so kauerte sich die Königstochter vor die Thür der Schlafkammer, öffnete sie ein wenig und rief hinein: | Aber der Trommler, von dem Schlaftrunk betäubt, war nicht zu erwecken. Traurig ging sie den Morgen wieder zurück in ihr Waldhaus. Aber die Leute im Hause hatten die Klage des fremden Mädchens gehört und erzählten dem Bräutigam davon; sie sagten ihm auch, daß es ihm nicht möglich gewesen wäre, etwas davon zu vernehmen, weil sie ihm einen Schlaftrunk in den Wein geschüttet hätten. Am dritten Abend drehte die Königstochter den Wunschring und sprach: »Ein Kleid flimmernd wie Sterne.« Als sie sich darin auf dem Fest zeigte, war die Braut über die Pracht des Kleides, das die anderen weit übertraf, ganz außer sich und sprach: »Ich soll und muß es haben.« Das Mädchen gab es, wie die anderen, für die Erlaubnis, die Nacht vor der Thür des Bräutigams zuzubringen. Der Bräutigam aber trank den Wein nicht, der ihm vor dem Schlafengehen gereicht wurde, sondern goß ihn hinter das Bett. Und als alles im Hause still geworden war, so hörte er eine sanfte Stimme, die ihn anrief:",6A6maoc5Cia5IfDK0Ji5AH
alle märchen sind gelogen,jolle,1,hoch,oben,Selbst der Himmel ist nicht hoch genug | Selbst der Himmel ist nicht hoch genug | Selbst der Himmel ist nicht hoch genug | Selbst der Himmel ist nicht hoch genug | Und trotzdem schaue ich hoch,7qkjnUILqzn2GjkZfRcH7Z
Hübsche Mädchen,Liser,1,über,unter,Songs schreibt er leider nur über hübsche Mädchen | Songs schreibt er immer nur über hübsche Mädchen | Songs schreibt er leider nur über hübsche Mädchen | Songs schreibt er immer nur über hübsche Mädchen | Er ist reflektiert und steht über dem System | Songs schreibt er leider nur über hübsche Mädchen | Songs schreibt er immer nur über hübsche Mädchen | Songs schreibt er leider nur über hübsche Mädchen | Songs schreibt er immer nur über hübsche Mädchen,3a9Mz7MuO7zB6lwpzfEAGm
loslassen,Aaron,1,unter,"oben, hoch","Will alles loslassen, steh' unter Strom (Yeah) | Will alles loslassen, steh' unter Strom (Ja) | Will alles loslassen, steh' unter Strom | Will alles loslassen, steh' unter Strom (Ja) | Will alles loslassen, steh' unter Strom | Will alles loslassen, steh' unter Strom",684DYzMh67ioLQQ9wJAfpm
ein Versprechen,TONI,1,über,,"Doch ich drück' und fahr' über Los, Money über Hoes | Doch ich drück' und fahr' über Los, Money über Hoes (Yeah, ey) | Doch ich drück' und fahr' über Los, Money über Hoes | Doch ich drück' und fahr' über Los, Money über Hoes",6fmbxxrKpawESKVXsM846u
Glücklich,01099,1,über,,"Weiße Wolken türm'n sich über mir drüber | Ich seh', die Sonne geht auf, direkt über deinem Haus | Weiße Wolken türm'n sich über mir drüber | Weiße Wolken türm'n sich über mir drüber",3z3thFt7kVIkfY9PRdIOcJ
Küss mich,Ivo Martin,1,unter,,"Küss mich unter den Stern'n | Oh, bitte küss mich unter den Stern'n | Küss mich unter den Stern'n | Oh, bitte küss mich unter den Stern'n",5cKOROElbZXQHLdKKlJ7eJ
Amnesie,Liaze,1,unter,hoch,"Wir leiden unter Amnesie | Wir leiden unter Amnesie, doch wir woll'n Amnesia, ey | Wir leiden unter Amnesie, doch wir woll'n Amnesia-a | Wir leiden unter Amnesie, doch wir woll'n Amnesia, ey",2Hcb4JVJtN6mbQfzEYJ4rq
Donuts,Gzuz,1,unter,,"Neuner-Patron’n unter dem Sitz, Wumme dabei (Woop-woop) | Neuner-Patron'n unter dem Sitz, Wumme dabei (Woop-woop) | Neuner-Patron’n unter dem Sitz, Wumme dabei (Woop-woop) | Neuner-Patron'n unter dem Sitz, Wumme dabei (Woop-woop)",5XVPNr0CAoUn1jD033Ucoo
Alle hassen Nazis,KAFVKA,1,links,,"Das ist ja nicht mal links, was ich sag', guck ma' | (Oh) Das ist ja nicht mal links, was ich sag' | (Oh) Das ist ja nicht mal links, was ich sag' | (Oh) Das ist ja nicht mal links, was ich sag' | (Oh) Das ist ja nicht mal links, was ich sag' | (Oh) Das ist ja nicht mal links, was ich sag' | (Oh) Das ist ja nicht mal links, was ich sag'",5x5OTI0HilwE1NzGEpWe6n
Niemand,Panda Lux,1,nah,,"Waren so nah, so nah, an uns dran | Waren so nah, so nah, an uns dran",27ZZfeQ1j6yXH7YZpVK3xg
Liebesbriefe,fyne,1,nah,unter,"Ich will dich weit weg, aber nah bei mir | Ich will dich weit weg, aber nah bei mir | Ich will dich weit weg, aber nah bei mir | Ich will dich weit weg, aber nah bei mir",0E4RbZN7VkxPugbvtLhiub
Mitte Zwanzig,Mayberg,1,vorne,mitte,Dann fangen wir von vorne an | Dann fangen wir von vorne an | Dann fangen wir von vorne an | Dann fangen wir von vorne an,1sJ3mOLaRQDVlvF9fqxIz6
Spring,Provinz,1,hoch,"oben, unter","Wenn wir fliegen, fliegen wir hoch, ich | Springen hoch, fallen hin (Spring) | Springen hoch, fallen hin (Ey, ey, ey) | Springen hoch, fallen hin (Spring) | Springen hoch, fallen hin (Ey, ey, ey)",3jUU4A528IZGwYIiCFpVPw
24h,frytz,1,über,,"Bin ich jetzt über diesen sogenannten Berg oder was? | Denn ich bin über dich hinwеg (La, la, la, la) | Bin ich jetzt über diesen sogenannten Berg oder was? | Jetzt ich bin über dich hinweg (La, la, la, la) | Bin ich jetzt über diesen sogenannten Berg oder was? | Bin ich jetzt über diesen sogenannten Berg oder was? | Bin ich jetzt über dich hinweg? (La, la, la, la)",3HM9AnMuan4N9nWUsgxMjP
Wenn ich liebe,Siggi,2,"oben, hoch","unten, nah","Irgendetwas zieht mich immer runter, wenn ich oben bin | Irgendetwas zieht mich immer runter, wenn ich oben bin | Irgendetwas zieht mich immer runter, wenn ich oben bin | Irgendetwas zieht mich immer runter, wenn ich oben bin | Immer wenn ich kurz zu hoch geflogen bin | Kurz hoch und wieder runter wie so'n Flug von Wien nach München | Immer wenn ich kurz zu hoch geflogen bin | Immer wenn ich kurz zu hoch geflogen bin | Immer wenn ich kurz zu hoch geflogen bin",3H5BfyY0AcgvMbI4O8pHRz
Baile feat Amo Haaland936  Kauta,Rap La Rue,1,unter,,"Mix' unter der Sonne vier Varianten | Baile, die Sonne geht unter, der Himmel bordeaux-lila | Baile, die Sonne geht unter, der Himmel bordeaux-lila | Baile, die Sonne geht unter, der Himmel bordeaux-lila",6p5snXqHBtG6rjO7bwiGZT
Zoey,Nimo,1,nah,"über, unter","Oh, nah-nah-nah, nah, nah, nah, nah | Oh, nah-nah-nah, nah, nah, nah, nah | Oh, nah-nah-nah, nah, nah, nah, nah | Oh, nah-nah-nah, nah, nah, nah, nah | Oh, nah-nah-nah, nah, nah, nah, nah | Oh, nah-nah-nah, nah, nah, nah, nah | Oh, nah-nah-nah, nah, nah, nah, nah | Oh, nah-nah-nah, nah, nah, nah, nah",0dGSOCj6hdV5Nr0V8FjONc
Ballin,Luciano,1,hoch,,"Guck, Mama, werd' zum Star, kämpf' mich hoch in Jordan (Flex) | Guck, Mama, werd' zum Star, kämpf' mich hoch in Jordan (Negro) | Guck, Mama, werd' zum Star, kämpf' mich hoch in Jordan (Negro) | Guck, Mama, werd' zum Star, kämpf' mich hoch in Jordan (Negro) | Guck, Mama, werd' zum Star, kämpf' mich hoch in Jordan (Flex, flex) | Guck, Mama, werd' zum Star, kämpf' mich hoch in Jordan (Negro) | Guck, Mama, werd' zum Star, kämpf' mich hoch in Jordan (Flex) | Guck, Mama, werd' zum Star, kämpf' mich hoch in Jordan (Negro)",4PwQl3zVNOg1NUZzTOux8S
Primo,RAF Camora,1,unter,über,"Willkommen in Wien, du findest mich unter der Sonne mit John und Farido (Ah, ah) | Willkommen in Wien, du findest mich unter der Sonne mit John und Farido | Willkommen in Wien, du findest mich unter der Sonne mit John und Farido | Willkommen in Wien, du findest mich unter der Sonne mit John und Farido",7y5chiQbuvviOYUfUmOPqo
Standard feat Trettmann Gringo Ufo361  Gzuz,KITSCHKRIEG,1,rechts,unter,"Links Jasmin, rechts Sabrina,  Standard | Links Jasmin, rechts Sabrina, Standard | Links Jasmin, rechts Sabrina, Standard | Links Jasmin, rechts Sabrina, Standard",5WxzuqQCeCsFlUEStzTp3K
Sex ohne Grund,Ali Bumaye,1,unter,,Wir beide bleiben unter uns und | Wir beide bleiben unter uns und | Wir beide bleiben unter uns und | Wir beide bleiben unter uns und | Wir beide bleiben unter uns und | Wir beide bleiben unter uns und,6Dc7Ruu0S65BcZGoFNacRP
Habibo,Veysel,1,über,hoch,Wir fahr'n paar Kilos über die Schweiz | Wir fahr'n paar Kilos über die Schweiz | Wir fahr'n paar Kilos über die Schweiz | Wir fahr'n paar Kilos über die Schweiz,3sRndoHhqNPrcrgEIdHs8V
